Path, MutableCount, DoCount, LoopCount, ArrayCount, ExceptionCount, IOCount, TokenCount
'../in/flagged_repos/fsharp/after\cc1b137bc17f401a0cc669ff8fc598714d0fe652\GotoDefinition.fs', 0, 0, 0, 0, 0, 1, 927
'../in/flagged_repos/fsharp/after\cc1b137bc17f401a0cc669ff8fc598714d0fe652\GoToDefinitionService.fs', 1, 0, 0, 0, 2, 2, 3422
'../in/flagged_repos/fsharp/after\cc1b137bc17f401a0cc669ff8fc598714d0fe652\HelpContextService.fs', 0, 0, 0, 0, 1, 0, 1177
'../in/flagged_repos/fsharp/after\cc1b137bc17f401a0cc669ff8fc598714d0fe652\ImplementInterfaceCodeFixProvider.fs', 0, 0, 0, 0, 0, 0, 2112
'../in/flagged_repos/fsharp/after\cc1b137bc17f401a0cc669ff8fc598714d0fe652\IndentationService.fs', 0, 0, 0, 0, 0, 0, 999
'../in/flagged_repos/fsharp/after\cc1b137bc17f401a0cc669ff8fc598714d0fe652\InlineRenameService.fs', 0, 1, 1, 0, 1, 0, 1901
'../in/flagged_repos/fsharp/after\cc1b137bc17f401a0cc669ff8fc598714d0fe652\Intellisense.fs', 15, 7, 6, 3, 4, 0, 5836
'../in/flagged_repos/fsharp/after\cc1b137bc17f401a0cc669ff8fc598714d0fe652\LanguageDebugInfoService.fs', 0, 0, 0, 0, 0, 0, 626
'../in/flagged_repos/fsharp/after\cc1b137bc17f401a0cc669ff8fc598714d0fe652\LanguageService.fs', 12, 10, 10, 2, 3, 2, 4711
'../in/flagged_repos/fsharp/after\cc1b137bc17f401a0cc669ff8fc598714d0fe652\NavigateToSearchService.fs', 4, 5, 5, 5, 0, 1, 2965
'../in/flagged_repos/fsharp/after\cc1b137bc17f401a0cc669ff8fc598714d0fe652\NavigationBarItemService.fs', 0, 0, 0, 3, 0, 0, 667
'../in/flagged_repos/fsharp/after\cc1b137bc17f401a0cc669ff8fc598714d0fe652\prim-types.fs', 143, 42, 40, 19, 8, 0, 99821
'../in/flagged_repos/fsharp/after\cc1b137bc17f401a0cc669ff8fc598714d0fe652\ProjectSitesAndFiles.fs', 5, 3, 3, 6, 6, 1, 2567
'../in/flagged_repos/fsharp/after\cc1b137bc17f401a0cc669ff8fc598714d0fe652\ProposeUppercaseLabel.fs', 0, 0, 0, 0, 0, 0, 308
'../in/flagged_repos/fsharp/after\cc1b137bc17f401a0cc669ff8fc598714d0fe652\QuickInfoProvider.fs', 0, 0, 0, 0, 0, 0, 2798
'../in/flagged_repos/fsharp/after\cc1b137bc17f401a0cc669ff8fc598714d0fe652\RemoveUnusedOpens.fs', 0, 0, 0, 0, 0, 0, 468
