Path, MutableCount, DoCount, LoopCount, ArrayCount, ExceptionCount, IOCount, TokenCount
'../in/flagged_repos/oryx/after\a042b0715138a6b7c78575b54bed0753c186f979\HttpContext.fs', 0, 0, 0, 0, 1, 0, 1836
'../in/flagged_repos/oryx/after\a3258be488f5e4ae49956fcb79f27fb7a6ff960f\Builder.fs', 0, 0, 0, 0, 6, 0, 560
'../in/flagged_repos/oryx/after\a3258be488f5e4ae49956fcb79f27fb7a6ff960f\Classic.fs', 0, 0, 0, 0, 2, 0, 1717
'../in/flagged_repos/oryx/after\a3258be488f5e4ae49956fcb79f27fb7a6ff960f\Fetch.fs', 12, 0, 0, 0, 0, 0, 1112
'../in/flagged_repos/oryx/after\a3258be488f5e4ae49956fcb79f27fb7a6ff960f\Json.fs', 3, 0, 0, 0, 4, 0, 781
'../in/flagged_repos/oryx/after\a3258be488f5e4ae49956fcb79f27fb7a6ff960f\JsonPushStreamContent.fs', 2, 1, 0, 0, 0, 1, 247
'../in/flagged_repos/oryx/after\a3258be488f5e4ae49956fcb79f27fb7a6ff960f\ResponseReader.fs', 0, 0, 0, 0, 0, 0, 113
'../in/flagged_repos/oryx/after\b1123a532aec35a542bcddc79bc24df1e5067b8e\Builder.fs', 0, 0, 0, 0, 0, 0, 365
'../in/flagged_repos/oryx/after\b1123a532aec35a542bcddc79bc24df1e5067b8e\Error.fs', 0, 0, 0, 0, 0, 0, 363
'../in/flagged_repos/oryx/after\b1123a532aec35a542bcddc79bc24df1e5067b8e\Fetch.fs', 15, 0, 0, 0, 0, 0, 2445
'../in/flagged_repos/oryx/after\b1123a532aec35a542bcddc79bc24df1e5067b8e\Handler.fs', 0, 0, 0, 0, 10, 0, 1819
'../in/flagged_repos/oryx/after\bbaa2ea73fc55ea0f7f70cacb673249ac84939cf\Builder.fs', 0, 0, 0, 0, 0, 0, 391
'../in/flagged_repos/oryx/after\bbaa2ea73fc55ea0f7f70cacb673249ac84939cf\Common.fs', 13, 1, 0, 0, 1, 1, 1509
'../in/flagged_repos/oryx/after\bbaa2ea73fc55ea0f7f70cacb673249ac84939cf\Core.fs', 2, 1, 1, 0, 2, 0, 3144
'../in/flagged_repos/oryx/after\bbaa2ea73fc55ea0f7f70cacb673249ac84939cf\Error.fs', 3, 1, 1, 0, 0, 0, 813
'../in/flagged_repos/oryx/after\bbaa2ea73fc55ea0f7f70cacb673249ac84939cf\HttpHandler.fs', 0, 0, 0, 0, 3, 1, 2966
'../in/flagged_repos/oryx/after\bbaa2ea73fc55ea0f7f70cacb673249ac84939cf\Logging.fs', 0, 0, 0, 0, 0, 0, 1074
'../in/flagged_repos/oryx/after\bbaa2ea73fc55ea0f7f70cacb673249ac84939cf\Program.fs', 0, 0, 0, 0, 0, 0, 168
'../in/flagged_repos/oryx/after\cf493d3b9e7245cd92a2d47ddc5ddcfe2496835c\Core.fs', 3, 1, 1, 0, 4, 0, 2240
'../in/flagged_repos/oryx/after\f831ab209c557b978be81db079fc565d7192bfc3\Classic.fs', 0, 0, 0, 0, 1, 0, 1701
'../in/flagged_repos/oryx/after\f831ab209c557b978be81db079fc565d7192bfc3\Common.fs', 13, 1, 0, 0, 1, 1, 1712
'../in/flagged_repos/oryx/after\f831ab209c557b978be81db079fc565d7192bfc3\Context.fs', 0, 0, 0, 0, 0, 0, 450
'../in/flagged_repos/oryx/after\f831ab209c557b978be81db079fc565d7192bfc3\Fetch.fs', 15, 0, 0, 0, 0, 0, 2241
'../in/flagged_repos/oryx/after\f831ab209c557b978be81db079fc565d7192bfc3\Handler.fs', 0, 1, 1, 0, 2, 1, 2127
'../in/flagged_repos/oryx/after\f831ab209c557b978be81db079fc565d7192bfc3\Json.fs', 3, 0, 0, 0, 4, 0, 789
'../in/flagged_repos/oryx/after\f831ab209c557b978be81db079fc565d7192bfc3\Logging.fs', 0, 0, 0, 0, 0, 0, 609
'../in/flagged_repos/oryx/after\f831ab209c557b978be81db079fc565d7192bfc3\Ply.fs', 0, 0, 0, 0, 1, 0, 1727
