Path, MutableCount, DoCount, LoopCount, ArrayCount, ExceptionCount, IOCount, TokenCount
'../in/flagged_repos/Nu/after\efe3ab53274713104a8fcffffb9ac4e902149be4\WorldModuleEntity.fs', 50, 0, 0, 5, 14, 1, 17095
'../in/flagged_repos/Nu/after\ff15f5e74ea621bd6a271717309b9fc01e2d2596\Audio.fs', 15, 6, 6, 0, 1, 1, 3072
'../in/flagged_repos/Nu/after\ff15f5e74ea621bd6a271717309b9fc01e2d2596\Ecs.fs', 87, 65, 63, 1, 24, 1, 30839
'../in/flagged_repos/Nu/after\ff15f5e74ea621bd6a271717309b9fc01e2d2596\Effects.fs', 3, 0, 0, 10, 2, 0, 9364
'../in/flagged_repos/Nu/after\ff15f5e74ea621bd6a271717309b9fc01e2d2596\Gaia.fs', 203, 20, 20, 5, 20, 1, 23719
'../in/flagged_repos/Nu/after\ff15f5e74ea621bd6a271717309b9fc01e2d2596\OmniAlgorithms.fs', 0, 0, 0, 0, 0, 0, 2431
'../in/flagged_repos/Nu/after\ff15f5e74ea621bd6a271717309b9fc01e2d2596\OmniCharacter.fs', 0, 0, 0, 0, 0, 0, 7895
'../in/flagged_repos/Nu/after\ff15f5e74ea621bd6a271717309b9fc01e2d2596\OmniFieldDispatcher.fs', 0, 1, 0, 0, 0, 0, 21374
'../in/flagged_repos/Nu/after\ff15f5e74ea621bd6a271717309b9fc01e2d2596\Render2d.fs', 37, 12, 12, 0, 0, 1, 7258
'../in/flagged_repos/Nu/after\ff15f5e74ea621bd6a271717309b9fc01e2d2596\Render3d.fs', 78, 24, 24, 5, 4, 1, 13636
'../in/flagged_repos/Nu/after\ff15f5e74ea621bd6a271717309b9fc01e2d2596\Symbolics.fs', 2, 3, 3, 0, 3, 1, 1040
'../in/flagged_repos/Nu/after\ff15f5e74ea621bd6a271717309b9fc01e2d2596\World.fs', 32, 5, 5, 0, 0, 0, 6729
'../in/flagged_repos/Nu/after\ff15f5e74ea621bd6a271717309b9fc01e2d2596\WorldDispatchers.fs', 70, 2, 2, 11, 0, 0, 42056
'../in/flagged_repos/Nu/after\ff15f5e74ea621bd6a271717309b9fc01e2d2596\WorldEntity.fs', 14, 2, 2, 2, 2, 1, 10292
'../in/flagged_repos/Nu/after\ff15f5e74ea621bd6a271717309b9fc01e2d2596\WorldGame.fs', 2, 0, 0, 0, 1, 1, 3192
'../in/flagged_repos/Nu/after\ff15f5e74ea621bd6a271717309b9fc01e2d2596\WorldGroup.fs', 2, 0, 0, 1, 4, 1, 4057
'../in/flagged_repos/Nu/after\ff15f5e74ea621bd6a271717309b9fc01e2d2596\WorldModuleEntity.fs', 241, 1, 1, 2, 13, 1, 29775
'../in/flagged_repos/Nu/after\ff15f5e74ea621bd6a271717309b9fc01e2d2596\WorldScreen.fs', 2, 0, 0, 1, 4, 1, 4978
