Path, MutableCount, DoCount, LoopCount, ArrayCount, ExceptionCount, IOCount, TokenCount
'../in/flagged_repos/XSVim/after\952aa4b67d0e7f9cf74fba5946a8da8fcac4c6db\AddinInfo.fs', 0, 0, 0, 0, 0, 0, 125
'../in/flagged_repos/XSVim/after\952aa4b67d0e7f9cf74fba5946a8da8fcac4c6db\MiscTests.fs', 0, 0, 0, 0, 0, 0, 699
'../in/flagged_repos/XSVim/after\952aa4b67d0e7f9cf74fba5946a8da8fcac4c6db\Movement.fs', 0, 0, 0, 0, 0, 0, 738
'../in/flagged_repos/XSVim/after\952aa4b67d0e7f9cf74fba5946a8da8fcac4c6db\XSVim.fs', 32, 1, 1, 1, 2, 0, 17213
'../in/flagged_repos/XSVim/after\99d82ca63e9545642ee3cf05c4b934766d94cf51\AddinInfo.fs', 0, 0, 0, 0, 0, 0, 125
'../in/flagged_repos/XSVim/after\99d82ca63e9545642ee3cf05c4b934766d94cf51\MiscTests.fs', 0, 0, 0, 0, 0, 0, 719
'../in/flagged_repos/XSVim/after\99d82ca63e9545642ee3cf05c4b934766d94cf51\XSVim.fs', 34, 1, 1, 1, 2, 0, 18429
'../in/flagged_repos/XSVim/after\9c438b5182e960a9cd32b9cae09332ccc64f55b4\AddinInfo.fs', 0, 0, 0, 0, 0, 0, 125
'../in/flagged_repos/XSVim/after\9c438b5182e960a9cd32b9cae09332ccc64f55b4\SettingsPanel.fs', 4, 1, 0, 0, 0, 0, 503
'../in/flagged_repos/XSVim/after\a00cc0022a95ce11f3745dc5c0880e380d33e3a0\AddinInfo.fs', 0, 0, 0, 0, 0, 0, 125
'../in/flagged_repos/XSVim/after\a00cc0022a95ce11f3745dc5c0880e380d33e3a0\Types.fs', 0, 0, 0, 0, 0, 0, 620
'../in/flagged_repos/XSVim/after\a00cc0022a95ce11f3745dc5c0880e380d33e3a0\VisualTests.fs', 0, 0, 0, 0, 0, 0, 471
'../in/flagged_repos/XSVim/after\a00cc0022a95ce11f3745dc5c0880e380d33e3a0\XSVim.fs', 28, 1, 1, 0, 0, 0, 13903
'../in/flagged_repos/XSVim/after\a00cc0022a95ce11f3745dc5c0880e380d33e3a0\YankAndPut.fs', 0, 0, 0, 0, 0, 0, 278
'../in/flagged_repos/XSVim/after\da492a7cb4cb5692fe231c0f3ac0ba3c877772e8\AddinInfo.fs', 0, 0, 0, 0, 0, 0, 125
'../in/flagged_repos/XSVim/after\da492a7cb4cb5692fe231c0f3ac0ba3c877772e8\ChangeTests.fs', 0, 0, 0, 0, 0, 0, 198
'../in/flagged_repos/XSVim/after\da492a7cb4cb5692fe231c0f3ac0ba3c877772e8\XSVim.fs', 27, 1, 1, 0, 0, 0, 12839
