Path, MutableCount, DoCount, LoopCount, ArrayCount, ExceptionCount, IOCount, TokenCount
'../in/flagged_repos/FAKE/after\a8f79799af99dc785e1f5098288f1b4831d44f48\Trace.fs', 4, 0, 0, 0, 1, 0, 1818
'../in/flagged_repos/FAKE/after\ae41953cce87d4ede03208a5db3076594b769907\DotNetCLIHelper.fs', 33, 0, 0, 0, 4, 5, 3085
'../in/flagged_repos/FAKE/after\b27f431cb4ea8747e72851ccd1e95c9e0096f087\MSBuildHelper.fs', 3, 0, 0, 0, 1, 1, 2257
'../in/flagged_repos/FAKE/after\b95d1b0f2f0dfc841f1c6aba7778c7077d90de5f\MSBuildHelper.fs', 4, 0, 0, 0, 1, 1, 2411
'../in/flagged_repos/FAKE/after\c45e6891a2a7c4e31e7a0f3f1ff9948502e4fabb\XUnitHelper.fs', 3, 1, 1, 0, 1, 1, 623
'../in/flagged_repos/FAKE/after\c86e12a7ed756f032e3f164a98c0f5625a5b33c7\NugetHelper.fs', 16, 0, 1, 0, 7, 1, 3573
'../in/flagged_repos/FAKE/after\d383ad81321f728c9a18165a328ab692ec05cc2c\DotNet.fs', 1, 0, 0, 1, 1, 3, 5888
'../in/flagged_repos/FAKE/after\ded9122684ae608e8d41a3df4ced0d5e15983e02\AssemblyInfo.fs', 0, 1, 0, 0, 0, 0, 153
'../in/flagged_repos/FAKE/after\e291eb80652e5260f35aabe16ca43d74e82ea8a7\AssemblyInfoFile.fs', 0, 0, 0, 0, 0, 1, 994
'../in/flagged_repos/FAKE/after\e54e4058418c69d48df5ed455bb605b8e962ed98\PaketHelper.fs', 11, 2, 2, 0, 0, 1, 2358
'../in/flagged_repos/FAKE/after\eb0095eaab90269e259d92ae5d1405630e14c0f3\ConfigurationHelper.fs', 0, 0, 0, 0, 0, 1, 295
'../in/flagged_repos/FAKE/after\f349621f8e260620fb81d60b25b3e95871aa4616\MSBuildHelper.fs', 3, 0, 0, 0, 1, 1, 2153
'../in/flagged_repos/FAKE/after\f4dfdec36335ad8f1458f1189307a659ae7ef08f\NUnitHelper.fs', 3, 0, 0, 0, 1, 1, 1260
'../in/flagged_repos/FAKE/after\fa8d8f41e0a270631cb6083120dc06bc95635360\NuGetHelper.fs', 16, 0, 1, 0, 3, 1, 3210
